Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000003402	8837	CFLAR	O15519	X40.ENSG00000003402	0.062467308	0.315964711	0.783786139
ENSG00000003436	7035	TFPI	P10646	X41.ENSG00000003436	-0.170985256	0.372965366	0.800736976
ENSG00000003509	55471	NDUFAF7	Q7L592	X42.ENSG00000003509	-0.177346154	0.169842023	0.764626475
ENSG00000003756	10181	RBM5	P52756	X43.ENSG00000003756	0.022012179	0.748043956	0.955086155
ENSG00000003987	9108	MTMR7	Q9Y216	X44.ENSG00000003987	0.269639103	0.041919931	0.764626475
ENSG00000003989	6542	SLC7A2	P52569	X45.ENSG00000003989	0.017691667	0.14600496	0.764626475
ENSG00000004059	381	ARF5	P84085	X46.ENSG00000004059	0.056755769	0.665981581	0.924348611
ENSG00000004139	23098	SARM1	Q6SZW1	X47.ENSG00000004139	0.419907051	0.021438115	0.764626475
ENSG00000004142	26073	POLDIP2	Q9Y2S7	X48.ENSG00000004142	0.075234615	0.156134042	0.764626475
ENSG00000004399	23129	PLXND1	Q9Y4D7	X49.ENSG00000004399	-0.008482692	0.967761201	1
ENSG00000004455	204	AK2	P54819	X50.ENSG00000004455	0.190385256	0.343391775	0.793211574
ENSG00000004468	952	CD38	P28907	X51.ENSG00000004468	0.04558141	0.83869283	0.984148969
ENSG00000004478	2288	FKBP4	Q02790	X52.ENSG00000004478	-0.201017949	0.428587884	0.823362531
ENSG00000004487	23028	KDM1A	O60341	X53.ENSG00000004487	0.060369872	0.418607689	0.819339579
ENSG00000004534	10180	RBM6	P78332	X54.ENSG00000004534	0.203639744	0.067281398	0.764626475
ENSG00000004660	84254	CAMKK1	Q8N5S9	X55.ENSG00000004660	0.073475641	0.805901458	0.974503015
ENSG00000004700	5965	RECQL	P46063	X56.ENSG00000004700	0.360141026	0.015964599	0.764626475
ENSG00000004766	55610	VPS50	Q96JG6	X57.ENSG00000004766	0.285141667	0.112001874	0.764626475
ENSG00000004776	126393	HSPB6	O14558	X58.ENSG00000004776	-0.072791026	0.457129377	0.835597077
ENSG00000004777	115703	ARHGAP33	O14559	X59.ENSG00000004777	0.139010897	0.528026156	0.868223543
ENSG00000004779	4706	NDUFAB1	O14561	X60.ENSG00000004779	-0.011494872	0.916266402	1
ENSG00000004799	5166	PDK4	Q16654	X61.ENSG00000004799	0.359828205	0.574815755	0.890993168
ENSG00000004809	85413	SLC22A16	Q86VW1	X62.ENSG00000004809	-0.012825641	0.957240591	1
ENSG00000004838	51364	ZMYND10	O75800	X63.ENSG00000004838	-0.303099359	0.101547401	0.764626475
ENSG00000004846	340273	ABCB5	Q2M3G0	X64.ENSG00000004846	0.052875	0.088553996	0.764626475
ENSG00000004848	170302	ARX	Q96QS3	X65.ENSG00000004848	0.030050641	0.157808485	0.764626475
ENSG00000004864	10165	SLC25A13	Q9UJS0	X66.ENSG00000004864	0.146437179	0.439632197	0.829220797
ENSG00000004866	7982	ST7	Q9NRC1	X67.ENSG00000004866	0.012357692	0.930231095	1
ENSG00000004897	996	CDC27	P30260	X68.ENSG00000004897	-0.052571795	0.622490948	0.907415649
ENSG00000004939	6521	SLC4A1	P02730	X69.ENSG00000004939	-0.027720513	0.693168504	0.93491434
ENSG00000004948	799	CALCR	P30988	X70.ENSG00000004948	0.031030769	0.261590166	0.782593867
ENSG00000004961	3052	HCCS	P53701	X71.ENSG00000004961	0.155730128	0.130621252	0.764626475
ENSG00000004975	1856	DVL2	O14641	X72.ENSG00000004975	-0.034816667	0.828792062	0.980667766
ENSG00000005001	64063	PRSS22	Q9GZN4	X73.ENSG00000005001	-0.007919872	0.962580616	1
ENSG00000005007	5976	UPF1	Q92900	X74.ENSG00000005007	-0.118183333	0.306274335	0.782593867
ENSG00000005020	8935	SKAP2	O75563	X75.ENSG00000005020	0.317162179	0.396441909	0.811393335
ENSG00000005022	292	SLC25A5	P05141	X76.ENSG00000005022	-0.006270513	0.933563553	1
ENSG00000005059	55013	MCUB	Q9NWR8	X77.ENSG00000005059	0.169230128	0.08538653	0.764626475
ENSG00000005073	3207	HOXA11	P31270	X78.ENSG00000005073	0.035383333	0.133685659	0.764626475
ENSG00000005075	5439	POLR2J	P52435	X79.ENSG00000005075	-0.010266667	0.90835157	1
ENSG00000005100	56919	DHX33	Q9H6R0	X80.ENSG00000005100	0.175725	0.342621363	0.793161057
ENSG00000005102	4222	MEOX1	P50221	X81.ENSG00000005102	0.504592308	0.019160854	0.764626475
ENSG00000005108	221981	THSD7A	Q9UPZ6	X82.ENSG00000005108	0.014008974	0.933753023	1
ENSG00000005156	3980	LIG3	P49916	X83.ENSG00000005156	0.089144231	0.44648475	0.832513403
ENSG00000005175	79657	RPAP3	Q9H6T3	X84.ENSG00000005175	0.203439103	0.272065577	0.782593867
ENSG00000005187	6296	ACSM3	Q53FZ2	X85.ENSG00000005187	0.439510256	0.009623087	0.764626475
ENSG00000005189	81691	REXO5	Q96IC2	X86.ENSG00000005189	0.31929359	0.08841346	0.764626475
ENSG00000005194	57019	CIAPIN1	Q6FI81	X87.ENSG00000005194	-0.051576923	0.659068815	0.922979997
ENSG00000005206	56928	SPPL2B	Q8TCT7	X88.ENSG00000005206	0.087313462	0.489461446	0.849494014
ENSG00000005238	80256	FAM214B	Q7L5A3	X89.ENSG00000005238	0.095648718	0.727093671	0.94747163
ENSG00000005243	51226	COPZ2	Q9P299	X90.ENSG00000005243	0.407496154	0.068727298	0.764626475
ENSG00000005249	5577	PRKAR2B	P31323	X91.ENSG00000005249	-0.232080769	0.461339396	0.836376087
ENSG00000005302	10943	MSL3	Q8N5Y2	X92.ENSG00000005302	-0.009672436	0.933206758	1
ENSG00000005339	1387	CREBBP	Q92793	X93.ENSG00000005339	-0.154557692	0.023562947	0.764626475
ENSG00000005379	9256	TSPOAP1	O95153	X94.ENSG00000005379	-0.210325	0.320595385	0.786890282
ENSG00000005381	4353	MPO	P05164	X95.ENSG00000005381	0.074564744	0.78146474	0.966148481
ENSG00000005421	5444	PON1	P27169	X96.ENSG00000005421	-0.009903846	0.706635554	0.940023489
ENSG00000005436	6936	GCFC2	P16383	X97.ENSG00000005436	0.215211538	0.185331091	0.766857199
ENSG00000005448	84058	WDR54	Q9H977	X98.ENSG00000005448	0.159521795	0.532398874	0.870429836
ENSG00000005469	54677	CROT	Q9UKG9	X99.ENSG00000005469	0.273136538	0.311629111	0.783011737
ENSG00000005471	5244	ABCB4	P21439	X100.ENSG00000005471	-0.050339103	0.792098874	0.969613526
ENSG00000005483	55904	KMT2E	Q8IZD2	X101.ENSG00000005483	-0.050272436	0.732272559	0.949197383
ENSG00000005486	57414	RHBDD2	Q6NTF9	X102.ENSG00000005486	-0.495041026	0.04904666	0.764626475
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	0.248541667	0.141144042	0.764626475
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.261617308	0.031820515	0.764626475
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	0.058494872	0.694880031	0.935376344
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	0.221633333	0.086971216	0.764626475
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	-0.034336538	0.744204456	0.95337527
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.423119231	0.032497844	0.764626475
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	0.215509615	0.306098502	0.782593867
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	0.437571795	0.138497318	0.764626475
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	-0.146620513	0.148382263	0.764626475
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	0.150846154	0.446780859	0.832513403
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.689037179	0.159716672	0.764626475
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0.022783333	0.153744976	0.764626475
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	0.044660897	0.750408576	0.95572652
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.143564103	0.181533829	0.766857199
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	-0.074528846	0.679831284	0.929595736
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	0.058987821	0.739081543	0.951236812
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	0.081619231	0.292502964	0.782593867
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.100478205	0.340055709	0.792922733
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	0.025091026	0.886179485	0.997980171
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	0.099316667	0.071478032	0.764626475
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	-0.013615385	0.401847411	0.812480419
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	-0.135154487	0.640228966	0.915826392
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.300133974	0.00192893	0.764626475
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0.088691667	0.294731785	0.782593867
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	0.124137821	0.325225218	0.789157214
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.063507692	0.295818146	0.782593867
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	-0.097398077	0.790268778	0.968929469
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	-0.031199359	0.684161823	0.931170084
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	-0.029094231	0.95033385	1
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	0.041121795	0.229276671	0.782593867
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.124444231	0.643721924	0.917058181
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	-0.158911538	0.395493822	0.811267411
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	0.109580769	0.528527234	0.868629507
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.106583974	0.34195504	0.79311305
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	-0.014283333	0.897690063	1
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.095748718	0.368130252	0.799927907
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	0.193025	0.565153434	0.885277155
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	0.431780769	0.036074723	0.764626475
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.271327564	0.006337474	0.764626475
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	-0.025947436	0.773010958	0.96295728
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.140520513	0.348741838	0.793581129
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	0.017621154	0.353598256	0.795756267
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.278158333	0.09048674	0.764626475
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	-0.002035897	0.989965755	1
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	-0.149003846	0.474453475	0.842435971
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	-0.221782051	0.33007524	0.791664147
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	0.131226282	0.431089346	0.825257428
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	0.24976859	0.156820749	0.764626475
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	0.051948718	0.748528426	0.955142242
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	-0.249746795	0.209153419	0.777663408
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.250542308	0.159209343	0.764626475
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	0.159757051	0.104284259	0.764626475
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	-0.015841667	0.912020611	1
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.196821795	0.104604856	0.764626475
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	-0.126926282	0.689531323	0.932870549
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	0.226851923	0.358046021	0.79733626
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0.008458333	0.275407637	0.782593867
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	0.347483333	0.014825081	0.764626475
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	0.119370513	0.320545623	0.78686712
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	0.07533141	0.332782204	0.792811376
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	0.127557051	0.703181251	0.938328369
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.219162821	0.10752575	0.764626475
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	0.021794872	0.828640184	0.980667766
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	0.024642308	0.809989512	0.975697595
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.343264103	0.143380801	0.764626475
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	0.016619872	0.867831671	0.993161862
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	0.040087821	0.192233491	0.766857199
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	-0.015294231	0.922765785	1
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	0.102584615	0.272097996	0.782593867
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	0.0212	0.154314863	0.764626475
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	0.106026923	0.752947549	0.956091985
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.541489103	0.00127498	0.764626475
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.148469231	0.604135339	0.904139099
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0.065983333	0.217956897	0.779833533
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	0.703953846	0.003693464	0.764626475
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	-0.048344231	0.592273235	0.898750108
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	0.037064103	0.802824332	0.973134003
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	-0.23625641	0.260291299	0.782593867
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.326671154	0.052093057	0.764626475
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	0.132112179	0.370144432	0.800034587
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.261386538	0.12674659	0.764626475
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	0.037205128	0.656782357	0.922551741
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	0.170846795	0.409785895	0.816400052
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	-0.290257692	0.417865945	0.81870707
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	0.165908333	0.097049579	0.764626475
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.063117308	0.709602507	0.940922441
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	0.088823077	0.376762009	0.802434914
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	0.053834615	0.752011898	0.956064457
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.123426282	0.258318251	0.782593867
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	0.065995513	0.704704617	0.938983162
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	-0.015809615	0.868157317	0.993161862
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.287637821	0.191971694	0.766857199
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	0.009691026	0.782070004	0.966415157
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	0.176233974	0.522961749	0.865379292
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	-0.014353846	0.851964432	0.988150736
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	-0.158344231	0.218145096	0.779833533
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	-0.046773718	0.868428554	0.993161862
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	0.232069231	0.201958436	0.772115297
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.171530128	0.390755881	0.809342904
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	-0.006371795	0.962882699	1
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	0.223553205	0.372848389	0.800736976
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0.038516667	0.195975208	0.76896221
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	-0.003792308	0.480587296	0.844560271
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	0.046321154	0.666459541	0.924406872
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	-0.106805769	0.490450904	0.849950503
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	0.293360256	0.096609332	0.764626475
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.088562179	0.305458034	0.782593867
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	0.232564744	0.3531194	0.795715739
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	-0.083667308	0.514832045	0.862903082
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	-0.106521154	0.611088627	0.905790766
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.441194231	0.033569308	0.764626475
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	0.021892949	0.953003413	1
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	0.01531859	0.905402588	1
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.141519872	0.395262133	0.811267411
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	-0.002782692	0.994361882	1
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.097286538	0.681958116	0.930467457
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	0.25605	0.173933097	0.765389202
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	0.116757051	0.561923434	0.88425903
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	0.137821154	0.159790165	0.764626475
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	0.12435641	0.735211581	0.950644992
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.518753846	0.236501666	0.782593867
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.120514744	0.298444068	0.782593867
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	0.021944231	0.775434874	0.964114046
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	0.052396795	0.652691866	0.921249241
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	0.109387179	0.519203889	0.864899838
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.402215385	0.061826482	0.764626475
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	-0.057219231	0.552194959	0.880297806
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	-0.008861538	0.940448435	1
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	-0.080969231	0.314510838	0.783661495
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	0.235837821	0.21091736	0.778419264
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	0.142521795	0.480096292	0.844543626
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	0.005344231	0.98178732	1
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	0.022916667	0.100454883	0.764626475
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	0.188754487	0.272333447	0.782593867
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	0.01766859	0.357307928	0.796883745
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	-0.002347436	0.985075732	1
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	0.436373077	0.009053968	0.764626475
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	0.211734615	0.247801023	0.782593867
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	0.084299359	0.537207091	0.872789709
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	0.038295513	0.913997658	1
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	0.232224359	0.050509473	0.764626475
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	-0.057703846	0.645694831	0.917858471
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	0.39148141	0.092783361	0.764626475
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	-0.068275	0.627180414	0.91001324
ENSG00000010165	51603	EEF1AKNMT	Q8N6R0	X248.ENSG00000010165	0.517842949	0.024511498	0.764626475
ENSG00000010219	8798	DYRK4	Q9NR20	X249.ENSG00000010219	0.108641026	0.567290682	0.886343428
ENSG00000010244	7756	ZNF207	O43670	X250.ENSG00000010244	-0.003919231	0.953058748	1
ENSG00000010256	7384	UQCRC1	P31930	X251.ENSG00000010256	0.028258974	0.857676182	0.990381468
ENSG00000010270	83930	STARD3NL	O95772	X252.ENSG00000010270	0.127486538	0.402402402	0.813003078
ENSG00000010278	928	CD9	P21926	X253.ENSG00000010278	0.252777564	0.581782439	0.893927307
ENSG00000010282	57467	HHATL	Q9HCP6	X254.ENSG00000010282	0.189269872	0.130425647	0.764626475
ENSG00000010292	9918	NCAPD2	Q15021	X255.ENSG00000010292	0.446133974	0.099871513	0.764626475
ENSG00000010295	25900	IFFO1	Q0D2I5	X256.ENSG00000010295	0.301189744	0.169293727	0.764626475
ENSG00000010310	2696	GIPR	P48546	X257.ENSG00000010310	0.015448077	0.935538766	1
ENSG00000010318	51533	PHF7	Q9BWX1	X258.ENSG00000010318	-0.014297436	0.924819127	1
ENSG00000010319	56920	SEMA3G	Q9NS98	X259.ENSG00000010319	0.284444231	0.205066879	0.773908646
