Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000003989	6542	SLC7A2	P52569	X45.ENSG00000003989	0	1	1
ENSG00000004059	381	ARF5	P84085	X46.ENSG00000004059	-0.136654945	0.43919622	0.986225561
ENSG00000004139	23098	SARM1	Q6SZW1	X47.ENSG00000004139	0.323658242	0.138707778	0.947890295
ENSG00000004142	26073	POLDIP2	Q9Y2S7	X48.ENSG00000004142	0.036441758	0.593487355	1
ENSG00000004399	23129	PLXND1	Q9Y4D7	X49.ENSG00000004399	-0.417264835	0.140501527	0.947890295
ENSG00000004455	204	AK2	P54819	X50.ENSG00000004455	0.072634066	0.762176075	1
ENSG00000004468	952	CD38	P28907	X51.ENSG00000004468	-0.245191209	0.327220007	0.977801402
ENSG00000004478	2288	FKBP4	Q02790	X52.ENSG00000004478	0.182572527	0.525880386	0.991676625
ENSG00000004487	23028	KDM1A	O60341	X53.ENSG00000004487	0.087075824	0.29816422	0.970441571
ENSG00000004534	10180	RBM6	P78332	X54.ENSG00000004534	0.263837363	0.022559699	0.947890295
ENSG00000004660	84254	CAMKK1	Q8N5S9	X55.ENSG00000004660	-0.105979121	0.73090355	1
ENSG00000004700	5965	RECQL	P46063	X56.ENSG00000004700	0.146379121	0.427589951	0.986225561
ENSG00000004766	55610	VPS50	Q96JG6	X57.ENSG00000004766	0.370271429	0.072553048	0.947890295
ENSG00000004776	126393	HSPB6	O14558	X58.ENSG00000004776	-0.058707692	0.611952049	1
ENSG00000004777	115703	ARHGAP33	O14559	X59.ENSG00000004777	0.386040659	0.202253338	0.947890295
ENSG00000004779	4706	NDUFAB1	O14561	X60.ENSG00000004779	0.101295604	0.352530223	0.980452712
ENSG00000004799	5166	PDK4	Q16654	X61.ENSG00000004799	-0.302695604	0.668857218	1
ENSG00000004809	85413	SLC22A16	Q86VW1	X62.ENSG00000004809	-0.344806593	0.286963305	0.969955806
ENSG00000004838	51364	ZMYND10	O75800	X63.ENSG00000004838	-0.041607692	0.843109804	1
ENSG00000004846	340273	ABCB5	Q2M3G0	X64.ENSG00000004846	0.018057143	0.147908083	0.947890295
ENSG00000004848	170302	ARX	Q96QS3	X65.ENSG00000004848	-0.021907692	0.229471044	0.957862803
ENSG00000004864	10165	SLC25A13	Q9UJS0	X66.ENSG00000004864	-0.148431868	0.593452827	1
ENSG00000004866	7982	ST7	Q9NRC1	X67.ENSG00000004866	-0.203535165	0.303962025	0.970441571
ENSG00000004897	996	CDC27	P30260	X68.ENSG00000004897	-0.20970989	0.135880201	0.947890295
ENSG00000004939	6521	SLC4A1	P02730	X69.ENSG00000004939	0.015931868	0.858550303	1
ENSG00000004948	799	CALCR	P30988	X70.ENSG00000004948	-0.011454945	0.569710612	1
ENSG00000004961	3052	HCCS	P53701	X71.ENSG00000004961	0.03950989	0.820176132	1
ENSG00000004975	1856	DVL2	O14641	X72.ENSG00000004975	0.085257143	0.656909868	1
ENSG00000005001	64063	PRSS22	Q9GZN4	X73.ENSG00000005001	-0.161247253	0.333044306	0.977801402
ENSG00000005007	5976	UPF1	Q92900	X74.ENSG00000005007	-7.14e-05	0.999533738	1
ENSG00000005020	8935	SKAP2	O75563	X75.ENSG00000005020	-0.37836044	0.508330535	0.989774608
ENSG00000005022	292	SLC25A5	P05141	X76.ENSG00000005022	-0.237153846	0.082904786	0.947890295
ENSG00000005059	55013	MCUB	Q9NWR8	X77.ENSG00000005059	0.047767033	0.693064419	1
ENSG00000005073	3207	HOXA11	P31270	X78.ENSG00000005073	0.038657143	0.168435516	0.947890295
ENSG00000005075	5439	POLR2J	P52435	X79.ENSG00000005075	0.059257143	0.557493589	0.998022089
ENSG00000005100	56919	DHX33	Q9H6R0	X80.ENSG00000005100	0.103457143	0.579519976	1
ENSG00000005102	4222	MEOX1	P50221	X81.ENSG00000005102	0.416606593	0.090475042	0.947890295
ENSG00000005108	221981	THSD7A	Q9UPZ6	X82.ENSG00000005108	-0.117121978	0.45338693	0.986225561
ENSG00000005156	3980	LIG3	P49916	X83.ENSG00000005156	0.165226374	0.237312885	0.957862803
ENSG00000005175	79657	RPAP3	Q9H6T3	X84.ENSG00000005175	0.021287912	0.90645967	1
ENSG00000005187	6296	ACSM3	Q53FZ2	X85.ENSG00000005187	0.189891209	0.319666942	0.976584659
ENSG00000005189	81691	REXO5	Q96IC2	X86.ENSG00000005189	0.187862637	0.455996803	0.986225561
ENSG00000005194	57019	CIAPIN1	Q6FI81	X87.ENSG00000005194	-0.053862637	0.698772685	1
ENSG00000005206	56928	SPPL2B	Q8TCT7	X88.ENSG00000005206	0.091895604	0.525872677	0.991676625
ENSG00000005238	80256	FAM214B	Q7L5A3	X89.ENSG00000005238	-0.616341758	0.099380742	0.947890295
ENSG00000005243	51226	COPZ2	Q9P299	X90.ENSG00000005243	0.161931868	0.566456545	1
ENSG00000005249	5577	PRKAR2B	P31323	X91.ENSG00000005249	-0.458002198	0.251654263	0.958590564
ENSG00000005302	10943	MSL3	Q8N5Y2	X92.ENSG00000005302	0.155612088	0.250721402	0.958590564
ENSG00000005339	1387	CREBBP	Q92793	X93.ENSG00000005339	0.011163736	0.922884927	1
ENSG00000005379	9256	TSPOAP1	O95153	X94.ENSG00000005379	-0.218942857	0.469549005	0.986225561
ENSG00000005381	4353	MPO	P05164	X95.ENSG00000005381	-0.058791209	0.863229972	1
ENSG00000005421	5444	PON1	P27169	X96.ENSG00000005421	-0.005868132	0.858549717	1
ENSG00000005436	6936	GCFC2	P16383	X97.ENSG00000005436	-0.017767033	0.929563724	1
ENSG00000005448	84058	WDR54	Q9H977	X98.ENSG00000005448	-0.04379011	0.878419548	1
ENSG00000005469	54677	CROT	Q9UKG9	X99.ENSG00000005469	0.014561538	0.963974078	1
ENSG00000005471	5244	ABCB4	P21439	X100.ENSG00000005471	-0.037673626	0.866059067	1
ENSG00000005483	55904	KMT2E	Q8IZD2	X101.ENSG00000005483	-0.040602198	0.842062979	1
ENSG00000005486	57414	RHBDD2	Q6NTF9	X102.ENSG00000005486	-0.268107692	0.404155102	0.986225561
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	0.235014286	0.240316214	0.957862803
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.168435165	0.338232244	0.978315812
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	0.023347253	0.901560293	1
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	0.236328571	0.063434204	0.947890295
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	-0.05089011	0.701713801	1
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.201712088	0.471258664	0.986225561
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	0.09467033	0.603894123	1
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	0.151695604	0.645030326	1
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	-0.20123956	0.039329639	0.947890295
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	-0.264325275	0.365792202	0.984760809
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.246410989	0.700014409	1
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0	1	1
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	-0.264330769	0.17803775	0.947890295
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.011759341	0.928062376	1
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	0.098631868	0.625369033	1
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	0.172503297	0.485872239	0.986384572
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	0.065097802	0.156428939	0.947890295
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.08439011	0.399913613	0.986225561
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	-0.244620879	0.308683767	0.971703172
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	0.231057143	0.032544573	0.947890295
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	0.038527473	0.085432827	0.947890295
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	-0.399146154	0.160827537	0.947890295
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.069449451	0.613738618	1
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0.045442857	0.167989245	0.947890295
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	0.054546154	0.740981073	1
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.009836264	0.341249276	0.978315812
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	-0.293737363	0.461731584	0.986225561
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	-0.028236264	0.715131145	1
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	-0.543226374	0.264634273	0.960326949
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	-0.019561538	0.243263673	0.957862803
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	0.225959341	0.510406563	0.989774608
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	0.319795604	0.271628729	0.963791742
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	-0.190554945	0.376483358	0.986225561
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.043020879	0.802652323	1
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	-0.070385714	0.561796992	0.999714958
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.087986813	0.552288432	0.997967931
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	-0.4351	0.336904742	0.978315812
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	0.412473626	0.125795017	0.947890295
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.355097802	0.008962264	0.947890295
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	0.031312088	0.76411788	1
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.082353846	0.633758187	1
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	0.071346154	0.062908827	0.947890295
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	-0.004057143	0.98621014	1
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	0.002987912	0.987399735	1
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	-0.20853956	0.43562728	0.986225561
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	0.069884615	0.804589868	1
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	-0.225815385	0.07406943	0.947890295
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	0.257062637	0.19061069	0.947890295
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	0.106401099	0.481910823	0.986225561
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	0.109104396	0.657175489	1
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.315049451	0.137658744	0.947890295
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	0.100672527	0.17099836	0.947890295
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	0.003371429	0.984242014	1
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.022295604	0.803411613	1
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	-0.69357033	0.106496749	0.947890295
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	-0.342637363	0.127118353	0.947890295
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0.0086	0.197544468	0.947890295
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	0.129414286	0.496655284	0.988026234
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	0.161368132	0.390253667	0.986225561
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	-0.087176923	0.201312843	0.947890295
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	-0.389327473	0.295168904	0.970441571
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	-0.151268132	0.390313104	0.986225561
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	0.04379011	0.712900243	1
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	-0.051493407	0.738141408	1
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	-0.127297802	0.669409824	1
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	0.044432967	0.733056383	1
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	-0.017410989	0.542080495	0.995452123
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	-0.100983516	0.426447337	0.986225561
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	-0.058415385	0.62037903	1
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	0.008885714	0.195688549	0.947890295
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	-0.431137363	0.328638344	0.977801402
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.206387912	0.27031493	0.962673941
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.038797802	0.918578666	1
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0.089071429	0.167110485	0.947890295
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	0.424310989	0.199561643	0.947890295
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	-0.050454945	0.667880636	1
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	0.066159341	0.696970075	1
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	-0.385423077	0.151048946	0.947890295
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.213946154	0.082947385	0.947890295
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	-0.048617582	0.796640511	1
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.29399011	0.092195724	0.947890295
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	0.076867033	0.464700866	0.986225561
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	0.371638462	0.214944414	0.951790358
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	0.010135165	0.979485226	1
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	0.095657143	0.48168279	0.986225561
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.262120879	0.170400572	0.947890295
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	0.122851648	0.250233956	0.958590564
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	-0.002601099	0.990284601	1
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.009741758	0.900335805	1
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	0.135153846	0.457366763	0.986225561
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	-0.120284615	0.168626305	0.947890295
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.093817582	0.743047607	1
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	0.001150549	0.982010528	1
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	-0.583993407	0.162042089	0.947890295
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	-0.086010989	0.387681793	0.986225561
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	-0.008583516	0.964322123	1
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	-0.223715385	0.489254532	0.987862098
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	0.406497802	0.09212539	0.947890295
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	0.202161538	0.50374768	0.989774608
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	-0.002767033	0.98897617	1
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	-0.101252747	0.77974651	1
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0.003657143	0.30671665	0.970815084
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	-0.003792308	0.507572622	0.989774608
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	-0.182068132	0.130516902	0.947890295
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	-0.050302198	0.803545345	1
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	0.329834066	0.12869232	0.947890295
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	-0.015731868	0.88470984	1
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	0.086651648	0.780715324	1
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	0.034064835	0.818094728	1
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	-0.330017582	0.183543072	0.947890295
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.392683516	0.094535644	0.947890295
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	-0.06562967	0.863446584	1
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	0.01441978	0.932453948	1
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.129461538	0.530685737	0.991901606
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	-0.731393407	0.192973576	0.947890295
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.033747253	0.92077372	1
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	0.335585714	0.032503126	0.947890295
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	-0.108984615	0.675519432	1
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	0.134231868	0.346821299	0.980144047
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	-0.322105495	0.512726853	0.989774608
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.456653846	0.340974769	0.978315812
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.118908791	0.317012108	0.975234997
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	0.111740659	0.241909779	0.957862803
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	0.044881319	0.769044243	1
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	-0.116546154	0.372806914	0.985901032
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.297472527	0.237097526	0.957862803
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	-0.028783516	0.765302022	1
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	0.023524176	0.88719499	1
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	-0.120569231	0.189435521	0.947890295
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	0.308889011	0.134250329	0.947890295
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	0.155252747	0.442532375	0.986225561
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	-0.177787912	0.595411114	1
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	0.007571429	0.205919488	0.947890295
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	0.045846154	0.845372192	1
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	0.014276923	0.45017407	0.986225561
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	-0.195816484	0.220000941	0.951790358
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	0.263008791	0.178612855	0.947890295
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	0.352327473	0.111751883	0.947890295
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	0.246021978	0.160766622	0.947890295
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	-0.400874725	0.235512853	0.957862803
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	0.037136264	0.804971862	1
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	0.034274725	0.852214038	1
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	0.302651648	0.245471299	0.958325216
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	0.029285714	0.858115208	1
ENSG00000010165	51603	EEF1AKNMT	Q8N6R0	X248.ENSG00000010165	0.427727473	0.136185258	0.947890295
ENSG00000010219	8798	DYRK4	Q9NR20	X249.ENSG00000010219	-0.081149451	0.737060663	1
ENSG00000010244	7756	ZNF207	O43670	X250.ENSG00000010244	-0.054469231	0.461301679	0.986225561
ENSG00000010256	7384	UQCRC1	P31930	X251.ENSG00000010256	-0.283250549	0.234423383	0.957862803
ENSG00000010270	83930	STARD3NL	O95772	X252.ENSG00000010270	0.137332967	0.47743351	0.986225561
ENSG00000010278	928	CD9	P21926	X253.ENSG00000010278	-0.687073626	0.166043425	0.947890295
ENSG00000010282	57467	HHATL	Q9HCP6	X254.ENSG00000010282	0.185804396	0.123045974	0.947890295
ENSG00000010292	9918	NCAPD2	Q15021	X255.ENSG00000010292	0.202963736	0.481840367	0.986225561
ENSG00000010295	25900	IFFO1	Q0D2I5	X256.ENSG00000010295	-0.055091209	0.861460041	1
ENSG00000010310	2696	GIPR	P48546	X257.ENSG00000010310	0.180265934	0.314377554	0.974223173
ENSG00000010318	51533	PHF7	Q9BWX1	X258.ENSG00000010318	0.022697802	0.888226148	1
ENSG00000010319	56920	SEMA3G	Q9NS98	X259.ENSG00000010319	0.162697802	0.527598737	0.991797713
ENSG00000010322	11188	NISCH	Q9Y2I1	X260.ENSG00000010322	-0.033764835	0.699631933	1
ENSG00000010327	23166	STAB1	Q9NY15	X261.ENSG00000010327	-0.682936264	0.102961713	0.947890295
ENSG00000010361	80199	FUZ	Q9BT04	X262.ENSG00000010361	0.082859341	0.682845426	1
ENSG00000010379	6540	SLC6A13	Q9NSD5	X263.ENSG00000010379	0.370817582	0.048293103	0.947890295
ENSG00000010404	3423	IDS	P22304	X264.ENSG00000010404	0.054847253	0.760699904	1
