Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	-0.108083333	0.529815203	1
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.236658974	0.06499365	1
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	-0.201488462	0.245935703	1
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	0.033133333	0.775213774	1
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	-0.032494872	0.808308638	1
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.117352564	0.596267727	1
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	-0.205415385	0.216454331	1
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	-0.213194872	0.479112398	1
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	0.033579487	0.720263856	1
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	0.453196154	0.067339327	1
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.126903846	0.857590271	1
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0	1	1
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	0.254969231	0.164041348	1
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.076430769	0.533376385	1
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	-0.114237179	0.618799776	1
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	-0.134987179	0.580533066	1
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	-0.008314103	0.82096662	1
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.075828205	0.508886412	1
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	0.232974359	0.339306302	1
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	0.100366667	0.134537628	1
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	0.012401282	0.576319444	1
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	0.162137179	0.582077689	1
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.224425641	0.049894141	1
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0	1	1
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	0.006229487	0.968861732	1
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.006707692	0.299848957	1
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	0.012560256	0.973215591	1
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	-0.053874359	0.508453328	1
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	0.351764103	0.518262815	1
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	-0.011144872	0.550268483	1
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.049669231	0.885190739	1
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	-0.196544872	0.330521292	1
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	0.131330769	0.51851189	1
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.080492308	0.531098612	1
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	0.18245	0.285635965	1
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.092748718	0.525123592	1
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	0.592616667	0.166511793	1
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	-0.043402564	0.846965816	1
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.241135897	0.067989695	1
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	-0.021880769	0.835672432	1
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.362487179	0.021225323	1
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	-0.001853846	0.559069089	1
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.2095	0.284751292	1
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	-0.144019231	0.477841098	1
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	-0.119870513	0.656975267	1
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	-0.333665385	0.229741839	1
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	-0.225815385	0.098568153	1
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	0.131860256	0.473874053	1
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	0.034315385	0.813110388	1
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	-0.512938462	0.052023959	1
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.178825641	0.365949543	1
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	-0.053851282	0.520794987	1
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	-0.07965	0.650729556	1
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.211838462	0.206908604	1
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	0.192765385	0.593332483	1
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	-0.11345641	0.719283092	1
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0	1	1
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	0.35885	0.01770938	1
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	-0.069546154	0.564795955	1
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	-0.07484359	0.311467603	1
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	-0.366801282	0.211308325	1
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.201129487	0.245152206	1
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	-0.152105128	0.184980792	1
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	0.070608974	0.609100703	1
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.038280769	0.897104625	1
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	0.050694872	0.685987118	1
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	0.053912821	0.146308586	1
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	-0.039019231	0.768867811	1
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	0.095667949	0.455596146	1
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	0	1	1
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	0.810176923	0.064772884	1
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.238414103	0.171042011	1
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.066952564	0.842938569	1
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0	1	1
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	0.043087179	0.88689089	1
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	-0.030202564	0.8182307	1
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	-0.110235897	0.4601826	1
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	-0.35760641	0.221522183	1
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.041929487	0.582744906	1
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	0.015370513	0.93155356	1
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.240378205	0.114732063	1
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	0.007505128	0.947688107	1
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	-0.415528205	0.110449582	1
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	-0.093307692	0.804625411	1
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	-0.0297	0.800091261	1
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.049508974	0.805268421	1
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	0.087739744	0.350856544	1
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	-0.164865385	0.393077917	1
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.038084615	0.693135	1
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	-0.175312821	0.374645404	1
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	-0.066201282	0.507978	1
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.408446154	0.126334226	1
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	0.105024359	0.180419725	1
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	0.357142308	0.333746849	1
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	0.142379487	0.172367147	1
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	0.034680769	0.851132832	1
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	0.444301282	0.235973915	1
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	0.058519231	0.836521859	1
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.029688462	0.918228632	1
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	0.072694872	0.674522495	1
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	0.554844872	0.06822467	1
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0	1	1
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	-0.003792308	0.516736146	1
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	-0.036670513	0.791284372	1
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	0.035819231	0.806331484	1
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	0.095876923	0.662990323	1
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.067087179	0.542505589	1
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	-0.029976923	0.923428284	1
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	0.185374359	0.216512712	1
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	-0.054279487	0.840976473	1
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.135469231	0.621571822	1
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	0.545684615	0.202449075	1
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	-0.05650641	0.745538284	1
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.152244872	0.466499638	1
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	0.659108974	0.173836376	1
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.124778205	0.689673783	1
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	0.33815	0.100292785	1
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	-0.129184615	0.618230807	1
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	0.031179487	0.791220603	1
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	0.465423077	0.323078272	1
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.066653846	0.881554759	1
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.10585641	0.333844642	1
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	0.032835897	0.762688077	1
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	0.025138462	0.861397581	1
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	0.224687179	0.156953076	1
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.113882051	0.622774165	1
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	0.011130769	0.919073167	1
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	-0.177861538	0.269481517	1
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	-0.014669231	0.87152144	1
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	-0.005037179	0.979297783	1
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	-0.033594872	0.896642146	1
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	-0.024647436	0.940984583	1
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	0	1	1
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	0.209546154	0.45105629	1
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	-0.00635641	0.55400424	1
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	0.027235897	0.870199268	1
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	0.18085641	0.370350139	1
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	-0.087198718	0.742382919	1
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	0.048974359	0.775609294	1
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	0.318287179	0.320275357	1
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	0.244757692	0.13122258	1
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	-0.080303846	0.565251268	1
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	0.413473077	0.201925936	1
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	-0.07545	0.642868853	1
ENSG00000010165	51603	EEF1AKNMT	Q8N6R0	X248.ENSG00000010165	0.049101282	0.857632954	1
ENSG00000010219	8798	DYRK4	Q9NR20	X249.ENSG00000010219	-0.029892308	0.909259127	1
ENSG00000010244	7756	ZNF207	O43670	X250.ENSG00000010244	0.025630769	0.738757554	1
ENSG00000010256	7384	UQCRC1	P31930	X251.ENSG00000010256	0.254525641	0.22113891	1
ENSG00000010270	83930	STARD3NL	O95772	X252.ENSG00000010270	0.297844872	0.121542931	1
ENSG00000010278	928	CD9	P21926	X253.ENSG00000010278	-0.122680769	0.807637212	1
ENSG00000010282	57467	HHATL	Q9HCP6	X254.ENSG00000010282	0.244711538	0.027427325	1
ENSG00000010292	9918	NCAPD2	Q15021	X255.ENSG00000010292	0.173142308	0.537664481	1
ENSG00000010295	25900	IFFO1	Q0D2I5	X256.ENSG00000010295	0.163623077	0.513812124	1
ENSG00000010310	2696	GIPR	P48546	X257.ENSG00000010310	-0.249860256	0.249003861	1
ENSG00000010318	51533	PHF7	Q9BWX1	X258.ENSG00000010318	0.184202564	0.403845615	1
ENSG00000010319	56920	SEMA3G	Q9NS98	X259.ENSG00000010319	0.374519231	0.215375939	1
ENSG00000010322	11188	NISCH	Q9Y2I1	X260.ENSG00000010322	-0.082757692	0.44058814	1
ENSG00000010327	23166	STAB1	Q9NY15	X261.ENSG00000010327	0.536808974	0.135381145	1
ENSG00000010361	80199	FUZ	Q9BT04	X262.ENSG00000010361	-0.040719231	0.84346556	1
ENSG00000010379	6540	SLC6A13	Q9NSD5	X263.ENSG00000010379	-0.163403846	0.339170429	1
ENSG00000010404	3423	IDS	P22304	X264.ENSG00000010404	-0.024938462	0.891920246	1
ENSG00000010438	5646	PRSS3	P35030	X265.ENSG00000010438	-0.083625641	0.686129182	1
ENSG00000010539	7752	ZNF200	P98182	X266.ENSG00000010539	0.1892	0.489663392	1
ENSG00000010610	920	CD4	P01730	X267.ENSG00000010610	0.326397436	0.146692171	1
ENSG00000010626	10233	LRRC23	Q53EV4	X268.ENSG00000010626	-0.320301282	0.252170239	1
ENSG00000010671	695	BTK	Q06187	X269.ENSG00000010671	0.425315385	0.266254784	1
ENSG00000010704	3077	HFE	Q30201	X270.ENSG00000010704	0.509370513	0.136373782	1
ENSG00000010803	22955	SCMH1	Q96GD3	X271.ENSG00000010803	-0.380889744	0.061724509	1
ENSG00000010810	2534	FYN	P06241	X272.ENSG00000010810	-0.137239744	0.460735956	1
ENSG00000010818	3097	HIVEP2	P31629	X273.ENSG00000010818	-0.215934615	0.469044074	1
ENSG00000010932	2326	FMO1	Q01740	X274.ENSG00000010932	-0.004821795	0.661615975	1
ENSG00000011007	6924	ELOA	Q14241	X275.ENSG00000011007	0.063624359	0.480324274	1
ENSG00000011009	11313	LYPLA2	O95372	X276.ENSG00000011009	0.184296154	0.149199454	1
ENSG00000011021	1185	CLCN6	P51797	X277.ENSG00000011021	0.209514103	0.302304435	1
ENSG00000011028	9902	MRC2	Q9UBG0	X278.ENSG00000011028	0.240520513	0.436446391	1
ENSG00000011052	654364	NME1-NME2		X279.ENSG00000011052	0.129882051	0.683094831	1
