Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000004864	10165	SLC25A13	Q9UJS0	X66.ENSG00000004864	0.305602381	0.345941332	0.822274622
ENSG00000004866	7982	ST7	Q9NRC1	X67.ENSG00000004866	-0.038057143	0.886887596	1
ENSG00000004897	996	CDC27	P30260	X68.ENSG00000004897	0.221604762	0.096214964	0.722966081
ENSG00000004939	6521	SLC4A1	P02730	X69.ENSG00000004939	-0.102969048	0.277298932	0.822274622
ENSG00000004948	799	CALCR	P30988	X70.ENSG00000004948	-0.003114286	0.485134693	0.87743167
ENSG00000004961	3052	HCCS	P53701	X71.ENSG00000004961	0.125961905	0.582709325	0.919983634
ENSG00000004975	1856	DVL2	O14641	X72.ENSG00000004975	-0.24272381	0.149023446	0.77301999
ENSG00000005001	64063	PRSS22	Q9GZN4	X73.ENSG00000005001	0.027185714	0.907274407	1
ENSG00000005007	5976	UPF1	Q92900	X74.ENSG00000005007	-0.056628571	0.751426209	0.98577913
ENSG00000005020	8935	SKAP2	O75563	X75.ENSG00000005020	0.652114286	0.366116659	0.822274622
ENSG00000005022	292	SLC25A5	P05141	X76.ENSG00000005022	0.296783333	0.135552454	0.761934573
ENSG00000005059	55013	MCUB	Q9NWR8	X77.ENSG00000005059	-0.036061905	0.79521612	1
ENSG00000005073	3207	HOXA11	P31270	X78.ENSG00000005073	-0.038657143	0.356605437	0.822274622
ENSG00000005075	5439	POLR2J	P52435	X79.ENSG00000005075	-0.071690476	0.513501077	0.888688281
ENSG00000005100	56919	DHX33	Q9H6R0	X80.ENSG00000005100	-0.131057143	0.587241574	0.921402183
ENSG00000005102	4222	MEOX1	P50221	X81.ENSG00000005102	-0.128214286	0.716139968	0.971896563
ENSG00000005108	221981	THSD7A	Q9UPZ6	X82.ENSG00000005108	-0.004119048	0.615020235	0.932035559
ENSG00000005156	3980	LIG3	P49916	X83.ENSG00000005156	-0.117007143	0.408424625	0.840426715
ENSG00000005175	79657	RPAP3	Q9H6T3	X84.ENSG00000005175	0.12992619	0.488410601	0.878778798
ENSG00000005187	6296	ACSM3	Q53FZ2	X85.ENSG00000005187	-0.190364286	0.349290964	0.822274622
ENSG00000005189	81691	REXO5	Q96IC2	X86.ENSG00000005189	-0.161635714	0.637693741	0.941141168
ENSG00000005194	57019	CIAPIN1	Q6FI81	X87.ENSG00000005194	0.113319048	0.408134132	0.84034202
ENSG00000005206	56928	SPPL2B	Q8TCT7	X88.ENSG00000005206	-0.076990476	0.590678089	0.922586606
ENSG00000005238	80256	FAM214B	Q7L5A3	X89.ENSG00000005238	1.208107143	0.008672569	0.565128657
ENSG00000005243	51226	COPZ2	Q9P299	X90.ENSG00000005243	0.253297619	0.421186041	0.846231797
ENSG00000005249	5577	PRKAR2B	P31323	X91.ENSG00000005249	0.614488095	0.059954703	0.664336242
ENSG00000005302	10943	MSL3	Q8N5Y2	X92.ENSG00000005302	-0.165909524	0.387706453	0.828364998
ENSG00000005339	1387	CREBBP	Q92793	X93.ENSG00000005339	-0.157404762	0.349036876	0.822274622
ENSG00000005379	9256	TSPOAP1	O95153	X94.ENSG00000005379	0.096992857	0.815544187	1
ENSG00000005381	4353	MPO	P05164	X95.ENSG00000005381	0.530730952	0.181018548	0.788436282
ENSG00000005421	5444	PON1	P27169	X96.ENSG00000005421	-0.016685714	0.361770015	0.822274622
ENSG00000005436	6936	GCFC2	P16383	X97.ENSG00000005436	-0.110088095	0.600599192	0.927321731
ENSG00000005448	84058	WDR54	Q9H977	X98.ENSG00000005448	-0.378271429	0.324191451	0.822274622
ENSG00000005469	54677	CROT	Q9UKG9	X99.ENSG00000005469	-0.051766667	0.863164032	1
ENSG00000005471	5244	ABCB4	P21439	X100.ENSG00000005471	-0.315240476	0.315151885	0.822274622
ENSG00000005483	55904	KMT2E	Q8IZD2	X101.ENSG00000005483	0.016121429	0.943091358	1
ENSG00000005486	57414	RHBDD2	Q6NTF9	X102.ENSG00000005486	-0.077566667	0.851082974	1
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	-0.343097619	0.187268501	0.789920075
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.06822381	0.778910994	0.995995427
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	-0.224835714	0.342793328	0.822274622
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	-0.203195238	0.213788789	0.805877267
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	0.018395238	0.901936754	1
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	-0.084359524	0.818444387	1
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	-0.300085714	0.177716464	0.788436282
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	-0.364890476	0.424534633	0.847308039
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	0.234819048	0.054320557	0.656675936
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	0.717521429	0.039493177	0.637128011
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	0.119507143	0.819784708	1
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0	1	1
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	0.5193	0.016028352	0.57596685
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.064671429	0.688579421	0.958057202
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	-0.212869048	0.322208485	0.822274622
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	-0.307490476	0.158143509	0.783211747
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	-0.073411905	0.179834773	0.788436282
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	0.008561905	0.953116726	1
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	0.477595238	0.098977148	0.72656145
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	-0.130690476	0.466837274	0.868812564
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	-0.02612619	0.426655862	0.849004266
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	0.561283333	0.113924787	0.739908298
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.15497619	0.355636074	0.822274622
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	-0.045442857	0.356266589	0.822274622
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	-0.048316667	0.71858209	0.973023573
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	-0.003128571	0.830502997	1
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	0.306297619	0.345917402	0.822274622
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	-0.025638095	0.727261261	0.975877685
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	0.894990476	0.131449893	0.761934573
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	0.008416667	0.309963912	0.822274622
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.275628571	0.377418022	0.823173492
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	-0.516340476	0.178883055	0.788436282
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	0.321885714	0.182704365	0.789528448
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.037471429	0.863947184	1
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	0.252835714	0.232631945	0.815918252
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.004761905	0.979715923	1
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	1.027716667	0.021264877	0.588323599
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	-0.45587619	0.226530094	0.814066503
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	-0.113961905	0.4174107	0.844689712
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	-0.053192857	0.609517309	0.930634684
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.280133333	0.133725452	0.761934573
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	-0.0732	0.198975766	0.79753307
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.213557143	0.473335897	0.872149955
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	-0.147007143	0.587086025	0.92137058
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	0.088669048	0.733189273	0.978994939
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	-0.40355	0.207862526	0.802407873
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	0	1	1
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	-0.125202381	0.47182444	0.871682475
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	-0.072085714	0.747885795	0.9842514
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	-0.622042857	0.095233032	0.721507413
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	-0.13622381	0.618474233	0.932418118
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	-0.15452381	0.088239417	0.714742943
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	-0.083021429	0.59201613	0.923053195
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.189542857	0.394464064	0.832727261
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	0.886335714	0.059610284	0.663183584
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	0.229180952	0.568283889	0.914380503
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	-0.0086	0.378208162	0.823173492
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	0.229435714	0.357286914	0.822274622
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	-0.230914286	0.358174989	0.822274622
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	0.012333333	0.293275146	0.822274622
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	0.02252619	0.955508567	1
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.352397619	0.023588804	0.59886829
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	-0.195895238	0.045271307	0.642697349
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	0.122102381	0.43147761	0.850800332
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.165578571	0.526402486	0.894435015
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	0.006261905	0.965062723	1
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	0.07132381	0.10286269	0.730055203
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	0.061964286	0.290806835	0.822274622
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	0.154083333	0.132819099	0.761934573
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	-0.008885714	0.376844622	0.823173492
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	1.241314286	0.005338351	0.565128657
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.03202619	0.893738469	1
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.028154762	0.952382128	1
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	-0.089071429	0.355593413	0.822274622
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	-0.38122381	0.451293698	0.861141442
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	0.020252381	0.708901117	0.967936988
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	-0.176395238	0.381081287	0.825365568
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	0.027816667	0.927964428	1
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	-0.172016667	0.333976902	0.822274622
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	0.063988095	0.801664998	1
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	0.053611905	0.791631486	1
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	-0.069361905	0.585197299	0.920566612
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	-0.787166667	0.048161945	0.649265354
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	-0.103442857	0.736634413	0.980491564
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	-0.125357143	0.534698269	0.898815166
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	-0.212611905	0.182594493	0.789528448
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	-0.035111905	0.765621623	0.991213823
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	-0.162264286	0.452043426	0.861735383
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.028342857	0.836770369	1
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	-0.310466667	0.051380006	0.654401573
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	0.054083333	0.399685643	0.835650328
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.314628571	0.356233229	0.822274622
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	0.10387381	0.386033821	0.828153383
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	0.941135714	0.062746157	0.673839169
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	0.228390476	0.040185083	0.637128011
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	0.043264286	0.853598562	1
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	0.668016667	0.072723136	0.688857546
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	-0.347978571	0.31117189	0.822274622
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.23185	0.479223844	0.875734676
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	0.075461905	0.775383926	0.994417561
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	0.656097619	0.141768362	0.766915762
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	-0.003657143	0.457398596	0.864599854
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	0	1	1
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	0.145397619	0.430323013	0.850324579
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	0.086121429	0.756605605	0.987351989
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	-0.233957143	0.458986882	0.864948633
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.082819048	0.511125305	0.887723204
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	-0.116628571	0.723593374	0.974580312
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	0.151309524	0.417210813	0.844593276
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	0.275738095	0.315481831	0.822274622
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	-0.257214286	0.421066125	0.846231797
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	0.611314286	0.031398225	0.63626345
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	-0.07092619	0.677471422	0.954063211
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.022783333	0.917818636	1
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	1.390502381	0.030028338	0.634198903
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.091030952	0.811079075	1
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	0.002564286	0.990806147	1
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	-0.0202	0.946571039	1
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	-0.103052381	0.607637158	0.93009898
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	0.787528571	0.150223756	0.775396565
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	-0.39	0.527823711	0.894802374
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	-0.013052381	0.922177436	1
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	-0.078904762	0.48663506	0.878078395
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	-0.019742857	0.899044027	1
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	0.341233333	0.123979169	0.754467787
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	-0.183590476	0.570181249	0.914381577
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	0.039914286	0.776775624	0.994764241
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	-0.201385714	0.249493958	0.820033824
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	0.1059	0.431683629	0.850800332
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	-0.31392619	0.302889493	0.822274622
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	-0.188847619	0.521462255	0.89247667
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	0.153140476	0.641554439	0.941542845
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	-0.007571429	0.384346158	0.827238758
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	0.1637	0.575313972	0.916848718
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	-0.020633333	0.411472324	0.841444085
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	0.223052381	0.050131629	0.654164327
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	-0.082152381	0.71129545	0.969307083
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	-0.43952619	0.197859528	0.796631154
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	-0.197047619	0.232666521	0.815918252
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	0.719161905	0.094177355	0.720446285
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	0.207621429	0.136895007	0.761934573
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	-0.114578571	0.630825305	0.937708096
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	0.110821429	0.777922305	0.99535313
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	-0.104735714	0.571088906	0.914689142
ENSG00000010165	51603	EEF1AKNMT	Q8N6R0	X248.ENSG00000010165	-0.37862619	0.385926436	0.828153383
ENSG00000010219	8798	DYRK4	Q9NR20	X249.ENSG00000010219	0.051257143	0.869716374	1
ENSG00000010244	7756	ZNF207	O43670	X250.ENSG00000010244	0.0801	0.267732681	0.822274622
ENSG00000010256	7384	UQCRC1	P31930	X251.ENSG00000010256	0.53777619	0.025374207	0.608263998
ENSG00000010270	83930	STARD3NL	O95772	X252.ENSG00000010270	0.160511905	0.400238394	0.835879565
ENSG00000010278	928	CD9	P21926	X253.ENSG00000010278	0.564392857	0.258250241	0.822274622
ENSG00000010282	57467	HHATL	Q9HCP6	X254.ENSG00000010282	0.058907143	0.781865114	0.996670362
ENSG00000010292	9918	NCAPD2	Q15021	X255.ENSG00000010292	-0.029821429	0.933666432	1
ENSG00000010295	25900	IFFO1	Q0D2I5	X256.ENSG00000010295	0.218714286	0.590049057	0.922586606
ENSG00000010310	2696	GIPR	P48546	X257.ENSG00000010310	-0.43012619	0.162122029	0.783721397
ENSG00000010318	51533	PHF7	Q9BWX1	X258.ENSG00000010318	0.161504762	0.470592797	0.870940395
ENSG00000010319	56920	SEMA3G	Q9NS98	X259.ENSG00000010319	0.211821429	0.585764933	0.920705981
ENSG00000010322	11188	NISCH	Q9Y2I1	X260.ENSG00000010322	-0.048992857	0.689943998	0.958757814
