Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000002745	51384	WNT16	Q9UBV4	X27.ENSG00000002745	0.092441667	0.309935462	0.887994964
ENSG00000002746	23072	HECW1	Q76N89	X28.ENSG00000002746	-0.063458333	0.546128858	0.898063405
ENSG00000002822	8379	MAD1L1	Q9Y6D9	X29.ENSG00000002822	0.04265	0.800378154	0.982992127
ENSG00000002834	3927	LASP1	Q14847	X30.ENSG00000002834	-0.191775	0.237315289	0.887994964
ENSG00000002919	29916	SNX11	Q9Y5W9	X31.ENSG00000002919	-0.0921	0.255820176	0.887994964
ENSG00000002933	55365	TMEM176A	Q96HP8	X32.ENSG00000002933	-0.001108333	0.999072804	1
ENSG00000003056	4074	M6PR	P20645	X33.ENSG00000003056	0.087808333	0.777086264	0.975318986
ENSG00000003096	90293	KLHL13	Q9P2N7	X34.ENSG00000003096	0.187658333	0.133396305	0.887994964
ENSG00000003137	56603	CYP26B1	Q9NR63	X35.ENSG00000003137	0.234091667	0.096139404	0.887994964
ENSG00000003147	3382	ICA1	Q05084	X36.ENSG00000003147	0.063116667	0.837229336	0.995301818
ENSG00000003249	79007	DBNDD1	Q9H9R9	X37.ENSG00000003249	-0.0474	0.839920582	0.995830011
ENSG00000003393	57679	ALS2	Q96Q42	X38.ENSG00000003393	0.007575	0.969560184	1
ENSG00000003400	843	CASP10	Q92851	X39.ENSG00000003400	0.0651	0.721927176	0.955761244
ENSG00000003402	8837	CFLAR	O15519	X40.ENSG00000003402	-0.142208333	0.117460209	0.887994964
ENSG00000003436	7035	TFPI	P10646	X41.ENSG00000003436	0.113391667	0.492397295	0.887994964
ENSG00000003509	55471	NDUFAF7	Q7L592	X42.ENSG00000003509	-0.0105	0.947376285	1
ENSG00000003756	10181	RBM5	P52756	X43.ENSG00000003756	-0.031691667	0.711515774	0.953874109
ENSG00000003987	9108	MTMR7	Q9Y216	X44.ENSG00000003987	0.045975	0.772009055	0.972637699
ENSG00000003989	6542	SLC7A2	P52569	X45.ENSG00000003989	0.017691667	0.321263553	0.887994964
ENSG00000004059	381	ARF5	P84085	X46.ENSG00000004059	-0.247041667	0.066422876	0.887994964
ENSG00000004139	23098	SARM1	Q6SZW1	X47.ENSG00000004139	0.327491667	0.10870351	0.887994964
ENSG00000004142	26073	POLDIP2	Q9Y2S7	X48.ENSG00000004142	0.039383333	0.517279072	0.890653838
ENSG00000004399	23129	PLXND1	Q9Y4D7	X49.ENSG00000004399	-0.364025	0.076571584	0.887994964
ENSG00000004455	204	AK2	P54819	X50.ENSG00000004455	0.007991667	0.974084418	1
ENSG00000004468	952	CD38	P28907	X51.ENSG00000004468	-0.008408333	0.977478924	1
ENSG00000004478	2288	FKBP4	Q02790	X52.ENSG00000004478	0.109933333	0.66530548	0.939992437
ENSG00000004487	23028	KDM1A	O60341	X53.ENSG00000004487	0.009991667	0.910611705	1
ENSG00000004534	10180	RBM6	P78332	X54.ENSG00000004534	0.0847	0.52544448	0.892916214
ENSG00000004660	84254	CAMKK1	Q8N5S9	X55.ENSG00000004660	-0.3267	0.35755648	0.887994964
ENSG00000004700	5965	RECQL	P46063	X56.ENSG00000004700	0.203033333	0.342178955	0.887994964
ENSG00000004766	55610	VPS50	Q96JG6	X57.ENSG00000004766	0.197425	0.331465339	0.887994964
ENSG00000004776	126393	HSPB6	O14558	X58.ENSG00000004776	-0.0198	0.839212976	0.99579469
ENSG00000004777	115703	ARHGAP33	O14559	X59.ENSG00000004777	0.026741667	0.88615576	1
ENSG00000004779	4706	NDUFAB1	O14561	X60.ENSG00000004779	0.031733333	0.811459236	0.986603781
ENSG00000004799	5166	PDK4	Q16654	X61.ENSG00000004799	-1.2001	0.099942285	0.887994964
ENSG00000004809	85413	SLC22A16	Q86VW1	X62.ENSG00000004809	-0.3564	0.301461128	0.887994964
ENSG00000004838	51364	ZMYND10	O75800	X63.ENSG00000004838	0.105041667	0.59600213	0.915086534
ENSG00000004846	340273	ABCB5	Q2M3G0	X64.ENSG00000004846	0.033941667	0.459309608	0.887994964
ENSG00000004848	170302	ARX	Q96QS3	X65.ENSG00000004848	0.051958333	0.039636637	0.887994964
ENSG00000004864	10165	SLC25A13	Q9UJS0	X66.ENSG00000004864	-0.010733333	0.956077036	1
ENSG00000004866	7982	ST7	Q9NRC1	X67.ENSG00000004866	0.25395	0.188656194	0.887994964
ENSG00000004897	996	CDC27	P30260	X68.ENSG00000004897	-0.064466667	0.528322251	0.894270653
ENSG00000004939	6521	SLC4A1	P02730	X69.ENSG00000004939	0.059316667	0.431162644	0.887994964
ENSG00000004948	799	CALCR	P30988	X70.ENSG00000004948	0.0456	0.190146672	0.887994964
ENSG00000004961	3052	HCCS	P53701	X71.ENSG00000004961	-0.009741667	0.931722562	1
ENSG00000004975	1856	DVL2	O14641	X72.ENSG00000004975	0.12265	0.44618901	0.887994964
ENSG00000005001	64063	PRSS22	Q9GZN4	X73.ENSG00000005001	0.126141667	0.605916244	0.916457598
ENSG00000005007	5976	UPF1	Q92900	X74.ENSG00000005007	-0.061483333	0.712463716	0.953874109
ENSG00000005020	8935	SKAP2	O75563	X75.ENSG00000005020	0.043408333	0.917772556	1
ENSG00000005022	292	SLC25A5	P05141	X76.ENSG00000005022	-0.0659	0.525469357	0.892916214
ENSG00000005059	55013	MCUB	Q9NWR8	X77.ENSG00000005059	0.157525	0.168874576	0.887994964
ENSG00000005073	3207	HOXA11	P31270	X78.ENSG00000005073	0.035383333	0.308985118	0.887994964
ENSG00000005075	5439	POLR2J	P52435	X79.ENSG00000005075	0.002166667	0.983783814	1
ENSG00000005100	56919	DHX33	Q9H6R0	X80.ENSG00000005100	0.203325	0.42103707	0.887994964
ENSG00000005102	4222	MEOX1	P50221	X81.ENSG00000005102	0.2162	0.473685098	0.887994964
ENSG00000005108	221981	THSD7A	Q9UPZ6	X82.ENSG00000005108	0.13525	0.45824202	0.887994964
ENSG00000005156	3980	LIG3	P49916	X83.ENSG00000005156	0.040925	0.754163131	0.966503689
ENSG00000005175	79657	RPAP3	Q9H6T3	X84.ENSG00000005175	0.052225	0.81865692	0.989743028
ENSG00000005187	6296	ACSM3	Q53FZ2	X85.ENSG00000005187	0.439983333	0.023710463	0.887994964
ENSG00000005189	81691	REXO5	Q96IC2	X86.ENSG00000005189	0.293066667	0.238100045	0.887994964
ENSG00000005194	57019	CIAPIN1	Q6FI81	X87.ENSG00000005194	-0.111033333	0.383703661	0.887994964
ENSG00000005206	56928	SPPL2B	Q8TCT7	X88.ENSG00000005206	0.072408333	0.610246711	0.918637105
ENSG00000005238	80256	FAM214B	Q7L5A3	X89.ENSG00000005238	-0.496116667	0.108477945	0.887994964
ENSG00000005243	51226	COPZ2	Q9P299	X90.ENSG00000005243	-0.007733333	0.974255337	1
ENSG00000005249	5577	PRKAR2B	P31323	X91.ENSG00000005249	-0.388566667	0.164430128	0.887994964
ENSG00000005302	10943	MSL3	Q8N5Y2	X92.ENSG00000005302	0.000625	0.996963382	1
ENSG00000005339	1387	CREBBP	Q92793	X93.ENSG00000005339	-0.008316667	0.923564126	1
ENSG00000005379	9256	TSPOAP1	O95153	X94.ENSG00000005379	-0.088375	0.753841338	0.966496579
ENSG00000005381	4353	MPO	P05164	X95.ENSG00000005381	-0.397375	0.205158566	0.887994964
ENSG00000005421	5444	PON1	P27169	X96.ENSG00000005421	0.01265	0.495921255	0.887994964
ENSG00000005436	6936	GCFC2	P16383	X97.ENSG00000005436	0.343066667	0.058354781	0.887994964
ENSG00000005448	84058	WDR54	Q9H977	X98.ENSG00000005448	0.581583333	0.104341241	0.887994964
ENSG00000005469	54677	CROT	Q9UKG9	X99.ENSG00000005469	0.310341667	0.271284996	0.887994964
ENSG00000005471	5244	ABCB4	P21439	X100.ENSG00000005471	0.302575	0.262501803	0.887994964
ENSG00000005483	55904	KMT2E	Q8IZD2	X101.ENSG00000005483	-0.025791667	0.866928757	1
ENSG00000005486	57414	RHBDD2	Q6NTF9	X102.ENSG00000005486	-0.149366667	0.631006061	0.92581186
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	0.356625	0.111747434	0.887994964
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.024958333	0.873040009	1
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	0.259983333	0.171280653	0.887994964
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	0.1885	0.285753292	0.887994964
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	-0.001841667	0.987851034	1
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.305766667	0.207342496	0.887994964
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	0.420925	0.148437085	0.887994964
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	0.650766667	0.118425231	0.887994964
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	-0.1802	0.191518373	0.887994964
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	-0.30235	0.126811479	0.887994964
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.562133333	0.157669635	0.887994964
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0.022783333	0.332323086	0.887994964
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	-0.210308333	0.121675869	0.887994964
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.067133333	0.613774041	0.919649014
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	0.039708333	0.852148569	0.999577699
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	0.193975	0.151418259	0.887994964
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	0.089933333	0.417183957	0.887994964
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.02465	0.872240912	1
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	-0.207883333	0.297392152	0.887994964
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	-0.00105	0.991939293	1
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	-0.026016667	0.285466636	0.887994964
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	-0.297291667	0.447277077	0.887994964
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.075708333	0.406619378	0.887994964
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0.088691667	0.479956149	0.887994964
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	0.117908333	0.251999094	0.887994964
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.0568	0.527541593	0.893802128
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	-0.109958333	0.780532704	0.976879908
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	0.022675	0.80545855	0.984830672
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	-0.380858333	0.534450045	0.89576891
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	0.052266667	0.27477015	0.887994964
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.074775	0.769561826	0.971861983
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	0.037633333	0.864779414	1
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	-0.02175	0.912051375	1
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.026091667	0.839228001	0.99579469
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	-0.196733333	0.282774204	0.887994964
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.003	0.9814699	1
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	-0.399591667	0.176198654	0.887994964
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	0.475183333	0.093095234	0.887994964
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.030191667	0.76264806	0.969798084
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	-0.004066667	0.967839525	1
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	-0.221966667	0.203285292	0.887994964
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	0.019475	0.486760281	0.887994964
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.068658333	0.712812619	0.954051212
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	0.141983333	0.540086854	0.896076692
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	-0.029133333	0.889316682	1
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	0.111883333	0.662734225	0.93914549
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	0.357041667	0.096034693	0.887994964
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	0.117908333	0.536493523	0.896076692
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	0.017633333	0.941348329	1
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	0.263191667	0.35020093	0.887994964
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.071716667	0.759914384	0.969127812
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	0.213608333	0.122628802	0.887994964
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	0.063808333	0.667390784	0.94084604
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	-0.015016667	0.945059245	1
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	-0.319691667	0.343523681	0.887994964
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	0.340308333	0.402096846	0.887994964
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0.008458333	0.452605469	0.887994964
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	-0.011366667	0.945599619	1
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	0.188916667	0.209067035	0.887994964
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	0.150175	0.098460731	0.887994964
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	0.494358333	0.239090998	0.887994964
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.018033333	0.864793114	1
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	0.1739	0.081791119	0.887994964
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	-0.045966667	0.566143077	0.905726806
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.304983333	0.15040677	0.887994964
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	-0.034075	0.756434495	0.967825473
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	-0.013825	0.754487133	0.966791925
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	0.023725	0.901875235	1
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	0.006916667	0.932373733	1
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	0.0212	0.332640691	0.887994964
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	-0.70415	0.028373142	0.887994964
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.303075	0.137982487	0.887994964
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.081516667	0.815902854	0.988708644
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0.065983333	0.405393391	0.887994964
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	0.660866667	0.064550524	0.887994964
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	-0.018141667	0.701204925	0.951039946
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	0.1473	0.43035367	0.887994964
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	0.12135	0.626611406	0.923668384
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.284741667	0.243278108	0.887994964
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	0.116741667	0.553250922	0.901026914
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.021008333	0.924423297	1
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	0.0297	0.772409917	0.972789664
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	0.586375	0.025669183	0.887994964
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	-0.19695	0.59621143	0.915086534
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	0.195608333	0.178984356	0.887994964
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.013608333	0.940013836	1
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	0.001083333	0.993102733	1
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	0.2187	0.230635827	0.887994964
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.085341667	0.615290953	0.919811648
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	0.241308333	0.22457946	0.887994964
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	0.050391667	0.661563973	0.938700115
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	0.120808333	0.632032482	0.926495014
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	-0.095333333	0.268613578	0.887994964
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	-0.180908333	0.525238206	0.892916214
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	-0.156733333	0.064631698	0.887994964
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	-0.193025	0.177895219	0.887994964
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	-0.491075	0.156593643	0.887994964
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	0.17355	0.49981077	0.887994964
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.141841667	0.429559111	0.887994964
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	-0.079066667	0.647005352	0.932939451
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	-0.331291667	0.230138576	0.887994964
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0.038516667	0.381774905	0.887994964
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	0	1	1
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	0.082991667	0.611691593	0.919105277
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	-0.142625	0.498330863	0.887994964
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	0.197483333	0.436566409	0.887994964
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.021475	0.829575912	0.993191944
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	0.262541667	0.343149294	0.887994964
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	-0.269041667	0.116924596	0.887994964
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	-0.052241667	0.834764852	0.995081264
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.305725	0.280438482	0.887994964
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	-0.523791667	0.199712644	0.887994964
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	0.071825	0.575117777	0.907687206
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	-0.010725	0.953776947	1
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	-0.661891667	0.099285714	0.887994964
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	0.027491667	0.910428612	1
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	-0.0821	0.765845015	0.971164512
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	0.245941667	0.298645321	0.887994964
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	0.106641667	0.423615089	0.887994964
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	-0.341066667	0.382441505	0.887994964
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.4521	0.441445115	0.887994964
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.014658333	0.920620443	1
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	-0.010891667	0.908654442	1
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	0.027258333	0.817340544	0.988905899
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	-0.1153	0.656015622	0.936015386
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.288333333	0.302829691	0.887994964
ENSG00000008952	7095	SEC62	Q99442	X230.ENSG00000008952	-0.06835	0.626634657	0.923668384
ENSG00000008988	6224	RPS20	P60866	X231.ENSG00000008988	0.169	0.134467962	0.887994964
ENSG00000009307	7812	CSDE1	O75534	X232.ENSG00000009307	-0.0663	0.569823562	0.906183205
ENSG00000009335	9690	UBE3C	Q15386	X233.ENSG00000009335	0.240875	0.384390112	0.887994964
ENSG00000009413	5980	REV3L	O60673	X234.ENSG00000009413	0.176116667	0.550120528	0.900092392
ENSG00000009694	10178	TENM1	Q9UKZ4	X235.ENSG00000009694	0.029991667	0.881528882	1
ENSG00000009709	5081	PAX7	P23759	X236.ENSG00000009709	0.022916667	0.26237116	0.887994964
ENSG00000009724	10747	MASP2	O00187	X237.ENSG00000009724	-0.020791667	0.918064912	1
ENSG00000009765	389434	IYD	Q6PHW0	X238.ENSG00000009765	0.024025	0.368437278	0.887994964
ENSG00000009780	199870	FAM76A	Q8TAV0	X239.ENSG00000009780	-0.029583333	0.767510016	0.971359641
ENSG00000009790	80342	TRAF3IP3	Q9Y228	X240.ENSG00000009790	0.255516667	0.182208876	0.887994964
ENSG00000009830	29954	POMT2	Q9UKY4	X241.ENSG00000009830	0.298933333	0.282111269	0.887994964
ENSG00000009844	51534	VTA1	Q9NP79	X242.ENSG00000009844	0.035325	0.794598917	0.981288662
ENSG00000009950	51085	MLXIPL	Q9NP71	X243.ENSG00000009950	-0.279991667	0.562139208	0.905015781
ENSG00000009954	9031	BAZ1B	Q9UIG0	X244.ENSG00000009954	-0.012533333	0.900748724	1
ENSG00000010017	10048	RANBP9	Q96S59	X245.ENSG00000010017	0.0226	0.882403305	1
ENSG00000010030	51513	ETV7	Q9Y603	X246.ENSG00000010030	-0.021991667	0.948546288	1
ENSG00000010072	83932	SPRTN	Q9H040	X247.ENSG00000010072	0.007175	0.966059588	1
ENSG00000010165	51603	EEF1AKNMT	Q8N6R0	X248.ENSG00000010165	0.468741667	0.169449982	0.887994964
ENSG00000010219	8798	DYRK4	Q9NR20	X249.ENSG00000010219	0.138533333	0.572965557	0.90698242
ENSG00000010244	7756	ZNF207	O43670	X250.ENSG00000010244	-0.02955	0.695345555	0.948366381
ENSG00000010256	7384	UQCRC1	P31930	X251.ENSG00000010256	-0.226266667	0.049197941	0.887994964
ENSG00000010270	83930	STARD3NL	O95772	X252.ENSG00000010270	-0.170358333	0.276542395	0.887994964
ENSG00000010278	928	CD9	P21926	X253.ENSG00000010278	0.375458333	0.496149695	0.887994964
ENSG00000010282	57467	HHATL	Q9HCP6	X254.ENSG00000010282	-0.055441667	0.784524322	0.97879943
ENSG00000010292	9918	NCAPD2	Q15021	X255.ENSG00000010292	0.272991667	0.437665684	0.887994964
ENSG00000010295	25900	IFFO1	Q0D2I5	X256.ENSG00000010295	0.137566667	0.596833656	0.915086534
ENSG00000010310	2696	GIPR	P48546	X257.ENSG00000010310	0.265308333	0.380553857	0.887994964
ENSG00000010318	51533	PHF7	Q9BWX1	X258.ENSG00000010318	-0.1985	0.35597381	0.887994964
ENSG00000010319	56920	SEMA3G	Q9NS98	X259.ENSG00000010319	-0.090075	0.784418316	0.978733589
ENSG00000010322	11188	NISCH	Q9Y2I1	X260.ENSG00000010322	0.01735	0.863065493	1
ENSG00000010327	23166	STAB1	Q9NY15	X261.ENSG00000010327	-0.473958333	0.108255666	0.887994964
ENSG00000010361	80199	FUZ	Q9BT04	X262.ENSG00000010361	0.182058333	0.560482365	0.904273544
